IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,AFR,Africa,Country,NAM,Namibia,Year,2019,true,Residence Area Type,Towns,RESIDENCEAREATYPE_TOWN,,,,,,,,,,12.34,,,6.95,,19.21,12.34 [6.95-19.20],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,SEAR,South-East Asia,Country,MDV,Maldives,Year,2019,true,Residence Area Type,Cities,RESIDENCEAREATYPE_CITY,,,,,,,,,,12.34,,,9.54,,16.24,12.34 [9.54-16.24],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,MDA,Republic of Moldova,Year,2019,true,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,12.37,,,9.11,,15.99,12.37 [9.11-15.99],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,AUT,Austria,Year,2019,true,Residence Area Type,Urban,RESIDENCEAREATYPE_URB,,,,,,,,,,12.42,,,12.11,,12.88,12.42 [12.11-12.88],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,AMR,Americas,Country,PRY,Paraguay,Year,2019,true,Residence Area Type,Towns,RESIDENCEAREATYPE_TOWN,,,,,,,,,,12.49,,,9.21,,17.81,12.49 [9.21-17.81],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,AFR,Africa,Country,BWA,Botswana,Year,2019,true,Residence Area Type,Rural,RESIDENCEAREATYPE_RUR,,,,,,,,,,12.51,,,8.89,,18.39,12.51 [8.89-18.39],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,AFR,Africa,Country,KEN,Kenya,Year,2019,true,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,12.52,,,7.8,,17.78,12.52 [7.80-17.78],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,AFR,Africa,Country,KEN,Kenya,Year,2019,true,Residence Area Type,Rural,RESIDENCEAREATYPE_RUR,,,,,,,,,,12.68,,,8.05,,18.19,12.68 [8.05-18.19],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,SEAR,South-East Asia,Country,MDV,Maldives,Year,2019,true,Residence Area Type,Urban,RESIDENCEAREATYPE_URB,,,,,,,,,,12.69,,,10.01,,16.48,12.69 [10.01-16.48],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,GRC,Greece,Year,2019,true,Residence Area Type,Rural,RESIDENCEAREATYPE_RUR,,,,,,,,,,12.7,,,11.16,,14.39,12.70 [11.16-14.39],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,MDA,Republic of Moldova,Year,2019,true,Residence Area Type,Urban,RESIDENCEAREATYPE_URB,,,,,,,,,,12.74,,,9.25,,16.78,12.74 [9.25-16.78],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,AMR,Americas,Country,SUR,Suriname,Year,2019,true,Residence Area Type,Towns,RESIDENCEAREATYPE_TOWN,,,,,,,,,,12.78,,,7.1,,19.85,12.78 [7.10-19.85],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EMR,Eastern Mediterranean,Country,MAR,Morocco,Year,2019,true,Residence Area Type,Rural,RESIDENCEAREATYPE_RUR,,,,,,,,,,12.8,,,10.03,,16.59,12.80 [10.03-16.59],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,AFR,Africa,Country,BWA,Botswana,Year,2019,true,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,12.82,,,9.27,,18.78,12.82 [9.27-18.78],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,AMR,Americas,Country,ARG,Argentina,Year,2019,true,Residence Area Type,Rural,RESIDENCEAREATYPE_RUR,,,,,,,,,,12.85,,,9.05,,17.3,12.85 [9.05-17.30],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,MLT,Malta,Year,2019,true,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,12.93,,,11.84,,14.32,12.93 [11.84-14.32],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,AMR,Americas,Country,CUB,Cuba,Year,2019,true,Residence Area Type,Towns,RESIDENCEAREATYPE_TOWN,,,,,,,,,,12.93,,,8.96,,19.52,12.93 [8.96-19.52],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,MLT,Malta,Year,2019,true,Residence Area Type,Urban,RESIDENCEAREATYPE_URB,,,,,,,,,,12.94,,,11.85,,14.33,12.94 [11.85-14.33],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,SEAR,South-East Asia,Country,MDV,Maldives,Year,2019,true,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,13,,,10.33,,16.7,13.00 [10.33-16.70],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,CYP,Cyprus,Year,2019,true,Residence Area Type,Rural,RESIDENCEAREATYPE_RUR,,,,,,,,,,13.01,,,10.88,,15.19,13.01 [10.88-15.19],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,AMR,Americas,Country,SUR,Suriname,Year,2019,true,Residence Area Type,Urban,RESIDENCEAREATYPE_URB,,,,,,,,,,13.03,,,7.35,,19.97,13.03 [7.35-19.97],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,AFR,Africa,Country,ZWE,Zimbabwe,Year,2019,true,Residence Area Type,Towns,RESIDENCEAREATYPE_TOWN,,,,,,,,,,13.07,,,7,,22.99,13.07 [7.00-22.99],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,MLT,Malta,Year,2019,true,Residence Area Type,Cities,RESIDENCEAREATYPE_CITY,,,,,,,,,,13.08,,,12.05,,14.44,13.08 [12.05-14.44],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,AFR,Africa,Country,ZWE,Zimbabwe,Year,2019,true,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,13.08,,,7.05,,22.7,13.08 [7.05-22.70],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,UKR,Ukraine,Year,2019,true,Residence Area Type,Towns,RESIDENCEAREATYPE_TOWN,,,,,,,,,,13.12,,,9.41,,18.28,13.12 [9.41-18.28],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,AFR,Africa,Country,NAM,Namibia,Year,2019,true,Residence Area Type,Urban,RESIDENCEAREATYPE_URB,,,,,,,,,,13.13,,,6.65,,22.32,13.13 [6.65-22.32],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,AMR,Americas,Country,COL,Colombia,Year,2019,true,Residence Area Type,Rural,RESIDENCEAREATYPE_RUR,,,,,,,,,,13.14,,,10.66,,16.55,13.14 [10.66-16.55],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EMR,Eastern Mediterranean,Country,MAR,Morocco,Year,2019,true,Residence Area Type,Towns,RESIDENCEAREATYPE_TOWN,,,,,,,,,,13.2,,,10.6,,16.87,13.20 [10.60-16.87],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,AMR,Americas,Country,SUR,Suriname,Year,2019,true,Residence Area Type,Cities,RESIDENCEAREATYPE_CITY,,,,,,,,,,13.21,,,7.5,,20.06,13.21 [7.50-20.06],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,AMR,Americas,Country,PRY,Paraguay,Year,2019,true,Residence Area Type,Urban,RESIDENCEAREATYPE_URB,,,,,,,,,,13.23,,,10.04,,18.11,13.23 [10.04-18.11],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,AMR,Americas,Country,COL,Colombia,Year,2019,true,Residence Area Type,Towns,RESIDENCEAREATYPE_TOWN,,,,,,,,,,13.26,,,11.25,,16.03,13.26 [11.25-16.03],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,ROU,Romania,Year,2019,true,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,13.3,,,12.55,,14.1,13.30 [12.55-14.10],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,AMR,Americas,Country,CUB,Cuba,Year,2019,true,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,13.32,,,9.73,,19.28,13.32 [9.73-19.28],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,WPR,Western Pacific,Country,SGP,Singapore,Year,2019,true,Residence Area Type,Cities,RESIDENCEAREATYPE_CITY,,,,,,,,,,13.33,,,10.54,,17.56,13.33 [10.54-17.56],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,WPR,Western Pacific,Country,SGP,Singapore,Year,2019,true,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,13.33,,,10.54,,17.56,13.33 [10.54-17.56],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,WPR,Western Pacific,Country,SGP,Singapore,Year,2019,true,Residence Area Type,Urban,RESIDENCEAREATYPE_URB,,,,,,,,,,13.33,,,10.54,,17.56,13.33 [10.54-17.56],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,AUT,Austria,Year,2019,true,Residence Area Type,Cities,RESIDENCEAREATYPE_CITY,,,,,,,,,,13.33,,,12.86,,14.13,13.33 [12.86-14.13],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,BLR,Belarus,Year,2019,true,Residence Area Type,Rural,RESIDENCEAREATYPE_RUR,,,,,,,,,,13.41,,,11.06,,15.92,13.41 [11.06-15.92],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EMR,Eastern Mediterranean,Country,MAR,Morocco,Year,2019,true,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,13.44,,,11.03,,16.52,13.44 [11.03-16.52],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,SVN,Slovenia,Year,2019,true,Residence Area Type,Rural,RESIDENCEAREATYPE_RUR,,,,,,,,,,13.44,,,12.49,,14.47,13.44 [12.49-14.47],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,HUN,Hungary,Year,2019,true,Residence Area Type,Rural,RESIDENCEAREATYPE_RUR,,,,,,,,,,13.45,,,12.46,,14.43,13.45 [12.46-14.43],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,AMR,Americas,Country,PRY,Paraguay,Year,2019,true,Residence Area Type,Cities,RESIDENCEAREATYPE_CITY,,,,,,,,,,13.5,,,10.3,,18.17,13.50 [10.30-18.17],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,UKR,Ukraine,Year,2019,true,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,13.51,,,10.05,,18.45,13.51 [10.05-18.45],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EMR,Eastern Mediterranean,Country,SOM,Somalia,Year,2019,true,Residence Area Type,Towns,RESIDENCEAREATYPE_TOWN,,,,,,,,,,13.53,,,7.9,,22.52,13.53 [7.90-22.52],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,CZE,Czechia,Year,2019,true,Residence Area Type,Rural,RESIDENCEAREATYPE_RUR,,,,,,,,,,13.56,,,13.06,,14.16,13.56 [13.06-14.16],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,MDA,Republic of Moldova,Year,2019,true,Residence Area Type,Cities,RESIDENCEAREATYPE_CITY,,,,,,,,,,13.63,,,9.53,,18.61,13.63 [9.53-18.61],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,ROU,Romania,Year,2019,true,Residence Area Type,Towns,RESIDENCEAREATYPE_TOWN,,,,,,,,,,13.71,,,12.46,,15.14,13.71 [12.46-15.14],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EMR,Eastern Mediterranean,Country,MAR,Morocco,Year,2019,true,Residence Area Type,Urban,RESIDENCEAREATYPE_URB,,,,,,,,,,13.73,,,11.38,,16.69,13.73 [11.38-16.69],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,AMR,Americas,Country,JAM,Jamaica,Year,2019,true,Residence Area Type,Rural,RESIDENCEAREATYPE_RUR,,,,,,,,,,13.75,,,11.35,,16.37,13.75 [11.35-16.37],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,SEAR,South-East Asia,Country,MDV,Maldives,Year,2019,true,Residence Area Type,Rural,RESIDENCEAREATYPE_RUR,,,,,,,,,,13.79,,,10.62,,18.3,13.79 [10.62-18.30],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,AMR,Americas,Country,CRI,Costa Rica,Year,2019,true,Residence Area Type,Rural,RESIDENCEAREATYPE_RUR,,,,,,,,,,13.87,,,11.04,,17.53,13.87 [11.04-17.53],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,SEAR,South-East Asia,Country,MDV,Maldives,Year,2019,true,Residence Area Type,Towns,RESIDENCEAREATYPE_TOWN,,,,,,,,,,13.88,,,10.82,,18.27,13.88 [10.82-18.27],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,AFR,Africa,Country,BWA,Botswana,Year,2019,true,Residence Area Type,Towns,RESIDENCEAREATYPE_TOWN,,,,,,,,,,13.9,,,10.26,,19.53,13.90 [10.26-19.53],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EMR,Eastern Mediterranean,Country,MAR,Morocco,Year,2019,true,Residence Area Type,Cities,RESIDENCEAREATYPE_CITY,,,,,,,,,,13.92,,,11.62,,16.64,13.92 [11.62-16.64],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,AMR,Americas,Country,JAM,Jamaica,Year,2019,true,Residence Area Type,Towns,RESIDENCEAREATYPE_TOWN,,,,,,,,,,13.99,,,11.78,,16.29,13.99 [11.78-16.29],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,ITA,Italy,Year,2019,true,Residence Area Type,Towns,RESIDENCEAREATYPE_TOWN,,,,,,,,,,14.01,,,13.73,,14.29,14.01 [13.73-14.29],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,AFR,Africa,Country,COM,Comoros,Year,2019,true,Residence Area Type,Rural,RESIDENCEAREATYPE_RUR,,,,,,,,,,14.02,,,7.13,,23.62,14.02 [7.13-23.62],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,AMR,Americas,Country,COL,Colombia,Year,2019,true,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,14.04,,,11.7,,16.76,14.04 [11.70-16.76],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,AFR,Africa,Country,NAM,Namibia,Year,2019,true,Residence Area Type,Cities,RESIDENCEAREATYPE_CITY,,,,,,,,,,14.04,,,6.23,,27.66,14.04 [6.23-27.66],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,HUN,Hungary,Year,2019,true,Residence Area Type,Towns,RESIDENCEAREATYPE_TOWN,,,,,,,,,,14.05,,,13.23,,15.16,14.05 [13.23-15.16],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,SVN,Slovenia,Year,2019,true,Residence Area Type,Towns,RESIDENCEAREATYPE_TOWN,,,,,,,,,,14.07,,,13.3,,14.97,14.07 [13.30-14.97],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,SVN,Slovenia,Year,2019,true,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,14.08,,,13.36,,14.9,14.08 [13.36-14.90],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,ROU,Romania,Year,2019,true,Residence Area Type,Urban,RESIDENCEAREATYPE_URB,,,,,,,,,,14.11,,,13.21,,15.09,14.11 [13.21-15.09],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,LVA,Latvia,Year,2019,true,Residence Area Type,Urban,RESIDENCEAREATYPE_URB,,,,,,,,,,14.13,,,12.75,,15.79,14.13 [12.75-15.79],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,AFR,Africa,Country,ZAF,South Africa,Year,2019,true,Residence Area Type,Rural,RESIDENCEAREATYPE_RUR,,,,,,,,,,14.21,,,11.93,,16.18,14.21 [11.93-16.18],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,ITA,Italy,Year,2019,true,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,14.22,,,13.99,,14.44,14.22 [13.99-14.44],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,AMR,Americas,Country,CRI,Costa Rica,Year,2019,true,Residence Area Type,Towns,RESIDENCEAREATYPE_TOWN,,,,,,,,,,14.23,,,11.96,,17.2,14.23 [11.96-17.20],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,HUN,Hungary,Year,2019,true,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,14.24,,,13.4,,15.11,14.24 [13.40-15.11],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EMR,Eastern Mediterranean,Country,SOM,Somalia,Year,2019,true,Residence Area Type,Rural,RESIDENCEAREATYPE_RUR,,,,,,,,,,14.26,,,7.64,,24.24,14.26 [7.64-24.24],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EMR,Eastern Mediterranean,Country,SOM,Somalia,Year,2019,true,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,14.28,,,7.65,,24.25,14.28 [7.65-24.25],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,CZE,Czechia,Year,2019,true,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,14.34,,,13.96,,14.79,14.34 [13.96-14.79],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,AFR,Africa,Country,KEN,Kenya,Year,2019,true,Residence Area Type,Towns,RESIDENCEAREATYPE_TOWN,,,,,,,,,,14.34,,,8.17,,20.51,14.34 [8.17-20.51],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,GRC,Greece,Year,2019,true,Residence Area Type,Towns,RESIDENCEAREATYPE_TOWN,,,,,,,,,,14.37,,,12.55,,16.23,14.37 [12.55-16.23],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,AFR,Africa,Country,COM,Comoros,Year,2019,true,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,14.37,,,7.4,,23.58,14.37 [7.40-23.58],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,AFR,Africa,Country,COM,Comoros,Year,2019,true,Residence Area Type,Towns,RESIDENCEAREATYPE_TOWN,,,,,,,,,,14.38,,,7.39,,23.6,14.38 [7.39-23.60],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EMR,Eastern Mediterranean,Country,SOM,Somalia,Year,2019,true,Residence Area Type,Urban,RESIDENCEAREATYPE_URB,,,,,,,,,,14.41,,,7.17,,27.6,14.41 [7.17-27.60],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,AFR,Africa,Country,BWA,Botswana,Year,2019,true,Residence Area Type,Urban,RESIDENCEAREATYPE_URB,,,,,,,,,,14.42,,,10.54,,20.31,14.42 [10.54-20.31],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,AFR,Africa,Country,ZWE,Zimbabwe,Year,2019,true,Residence Area Type,Urban,RESIDENCEAREATYPE_URB,,,,,,,,,,14.47,,,7.16,,26.76,14.47 [7.16-26.76],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,AFR,Africa,Country,TZA,United Republic of Tanzania,Year,2019,true,Residence Area Type,Rural,RESIDENCEAREATYPE_RUR,,,,,,,,,,14.47,,,9.87,,21.47,14.47 [9.87-21.47],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,AFR,Africa,Country,COM,Comoros,Year,2019,true,Residence Area Type,Urban,RESIDENCEAREATYPE_URB,,,,,,,,,,14.49,,,7.48,,23.65,14.49 [7.48-23.65],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,UKR,Ukraine,Year,2019,true,Residence Area Type,Urban,RESIDENCEAREATYPE_URB,,,,,,,,,,14.51,,,10.47,,20.27,14.51 [10.47-20.27],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,CYP,Cyprus,Year,2019,true,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,14.52,,,12.86,,16.16,14.52 [12.86-16.16],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,CYP,Cyprus,Year,2019,true,Residence Area Type,Towns,RESIDENCEAREATYPE_TOWN,,,,,,,,,,14.55,,,12.83,,16.8,14.55 [12.83-16.80],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,SVN,Slovenia,Year,2019,true,Residence Area Type,Urban,RESIDENCEAREATYPE_URB,,,,,,,,,,14.6,,,13.97,,15.4,14.60 [13.97-15.40],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,ROU,Romania,Year,2019,true,Residence Area Type,Cities,RESIDENCEAREATYPE_CITY,,,,,,,,,,14.61,,,13.94,,15.26,14.61 [13.94-15.26],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,GRC,Greece,Year,2019,true,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,14.62,,,13.51,,15.76,14.62 [13.51-15.76],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,BLR,Belarus,Year,2019,true,Residence Area Type,Towns,RESIDENCEAREATYPE_TOWN,,,,,,,,,,14.67,,,12.3,,17.24,14.67 [12.30-17.24],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,AMR,Americas,Country,CRI,Costa Rica,Year,2019,true,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,14.7,,,12.73,,17.14,14.70 [12.73-17.14],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,AFR,Africa,Country,COM,Comoros,Year,2019,true,Residence Area Type,Cities,RESIDENCEAREATYPE_CITY,,,,,,,,,,14.71,,,7.66,,23.83,14.71 [7.66-23.83],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,ITA,Italy,Year,2019,true,Residence Area Type,Urban,RESIDENCEAREATYPE_URB,,,,,,,,,,14.73,,,14.48,,14.93,14.73 [14.48-14.93],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,AFR,Africa,Country,MDG,Madagascar,Year,2019,true,Residence Area Type,Rural,RESIDENCEAREATYPE_RUR,,,,,,,,,,14.73,,,9.97,,21.7,14.73 [9.97-21.70],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,AFR,Africa,Country,SWZ,Eswatini,Year,2019,true,Residence Area Type,Rural,RESIDENCEAREATYPE_RUR,,,,,,,,,,14.77,,,10.4,,19.62,14.77 [10.40-19.62],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,AFR,Africa,Country,BWA,Botswana,Year,2019,true,Residence Area Type,Cities,RESIDENCEAREATYPE_CITY,,,,,,,,,,14.78,,,10.36,,20.8,14.78 [10.36-20.80],,,EN,2022-08-11T22:00:00.000Z
